nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,crop,disease_risk
35.36134138550906,57.10422115506326,45.050278174679136,30.02399020864904,60.73936917871389,5.821112888296817,93.38206271380795,groundnut,Low
43.44464583351695,44.1806844956407,60.986972811572976,32.15452839225674,70.45293655436038,6.2773247137918,118.82924246137112,groundnut,Low
97.19655762757023,30.434321075418318,54.47193419856179,18.97217108466468,55.81846888147466,5.60354561163971,92.13023624084752,wheat,Low
47.86345269928045,86.04542614733467,60.57360963668272,24.880823997008253,51.318867654701336,6.566931720664177,86.17290667475861,groundnut,Medium
75.21410930496684,51.04855818621413,38.63690857953071,24.45839924798992,75.64471886866629,6.582056928200496,217.49283610907312,rice,Medium
120.32656212033493,46.24675541382821,53.715548605325694,31.270642247951915,75.98073047274534,6.395975032697527,169.21244251437096,sugarcane,Medium
20.674728711939377,47.15390238437496,43.779005962869434,30.001806919663846,54.290300289075184,6.309607381862375,98.21407787968789,groundnut,Medium
57.59341417947218,60.20482590239671,64.56020992109944,24.042206272005537,78.54012984957484,6.67044145531886,104.58512289495476,groundnut,High
46.135437472779955,52.16288873955184,59.85441379702188,25.630853691685687,69.30427871323569,6.170230684534661,161.8936216236873,soybean,Medium
125.43584316716297,72.76746433727735,41.88032473895829,21.266308962650015,61.98959420060003,6.331338261072975,90.47047624351497,wheat,Medium
114.94855765869171,44.402055449261624,47.68575754240989,16.18805812209231,63.163610757117226,6.643011557575651,49.01289593686415,wheat,Low
112.86686350754589,26.203510325231132,47.6766858675739,30.887507775859895,64.32475916115303,6.811627310024155,78.52917864671194,cotton,Low
44.30062852177996,33.283134879140135,31.326589434625568,29.23423314168797,47.16737074165953,6.395704097215361,62.15206872445901,millet,Low
87.62657091471605,33.04729089319333,38.79783740191406,27.70021822905801,67.93848803422904,6.822428881548651,88.36372654412591,maize,Medium
99.19142726491391,38.21235703547222,53.462294274765654,24.25814114861134,56.881924054513185,6.966578415240581,80.96343083265036,wheat,Medium
127.5082659995656,59.06136611488134,41.78015385027503,27.5360508803175,40.49365222386273,6.940652021413371,79.51704239320411,cotton,Low
76.64057354188928,41.329814508835,46.31155616363322,23.169550763259565,64.57910501314899,5.838385799895719,130.95298346188926,soybean,Medium
89.55302529774383,60.25282401344864,49.0945901099044,19.964956548207994,61.1116026226754,6.708014602760835,141.31542809513684,maize,Medium
137.16383229329506,43.99286029387255,55.59462995913227,24.437018054262353,73.50712997385854,7.280743962462294,203.21456834425672,sugarcane,Medium
120.23508173089489,51.35892404288064,57.24861973905948,28.16169204109962,44.389902704406744,7.1528865256127405,93.93521392127964,cotton,Low
116.93381906052093,46.514553005266535,57.870501594873105,23.251891124482555,58.69565879772318,6.312958485473431,87.59728688090676,maize,Medium
96.55107827600264,49.85153705954037,59.82938630186585,28.6606621702919,79.47542923791369,6.279579258718598,115.83144573491464,rice,Medium
112.65808949273452,41.694821255140056,64.40832418976984,26.914287504679322,78.44564214114087,6.797018369214908,148.0942318194849,sugarcane,High
96.4283434553192,50.55203296703929,29.144627500074808,15.356794990016123,59.30223389080759,7.374534162282391,119.66836550443327,wheat,Low
130.98677034212125,47.79004433084902,69.35635418615394,28.355274203849778,77.95395561789297,6.774460339429355,209.8175174776795,sugarcane,High
38.291323428190395,44.62398252946706,25.285873310793512,24.74902958095703,49.65098447471139,6.7760078889188895,28.533061007885205,millet,Low
43.012364345117106,48.503047444303675,63.05231213666619,25.908220807307732,61.79679581366607,6.589278633290091,124.58560196389938,groundnut,Medium
88.1186241120396,42.82162359239426,26.18374470264908,25.90790731625149,64.10520264774095,7.211038424716909,66.77709052238362,cotton,Low
99.83851164794642,47.3368343366253,44.77549492264923,25.415275158941956,88.80262058120239,5.023844546134288,243.74226889123446,rice,High
108.01820883245918,40.10309552374138,20.542505577865754,26.869324570689237,94.45240479187264,6.069590587132864,254.8449881372677,rice,High
120.30161105755033,32.298143152667905,43.16778291702635,25.515458308379475,60.48525114010969,6.837489465317983,64.02016165624605,cotton,Low
150.0,75.54765624925119,53.72974884708436,28.285434305262967,82.3238353881436,6.766779027427693,182.70773055994337,sugarcane,Medium
78.18324372137641,37.549828820986605,42.98227417698253,27.914153304322273,85.00506684966675,5.982930480106392,147.95769063389042,rice,Medium
92.08720022882234,27.848266702682928,26.774840483434325,29.753572155512305,52.85488688606589,7.323980067904951,84.16594738279596,cotton,Low
90.89949557852054,52.53540430735367,54.40094747712234,17.871529856065276,65.46418187846716,5.901244266406158,111.21077205513211,wheat,Low
91.32610329437772,62.73036097266314,31.29973063039794,25.489446132425215,79.28063170403635,6.582122083428205,247.85549789826862,rice,High
103.14205125471659,38.18559139421638,39.92854348944725,14.469113661690095,79.56435126353452,7.132646714472161,75.84013521963192,wheat,Medium
51.416534165259165,26.655853165925315,11.464545976711037,28.04545784741995,42.87186643551723,6.45744499034797,31.986602902269045,millet,Medium
114.39243265380026,17.434773471243023,31.167324855503796,29.239442427857867,53.13433201434885,6.847679762509218,68.71952932640309,cotton,Low
96.54376085784855,22.231471207998737,65.08130262747582,27.542969715917017,71.22619650429738,5.981574344911746,70.99894327892021,maize,Low
117.10810414827975,63.152478046889456,56.343985994932126,29.4747395871272,76.45365263048222,6.468923631605881,224.9174102050872,sugarcane,High
80.946985506836,30.074084088390066,59.5670275824804,24.041462650242895,69.11888943948128,6.664845720292241,99.20071479257297,soybean,Low
68.87867859366882,54.7701629151839,27.24797726098533,24.264804738870218,56.183264355259524,6.332870592476247,114.31212313462571,soybean,Low
146.8980797754407,49.37796687352758,39.62857685671357,26.403568329480695,51.89145423607037,7.051218504171153,51.903039871860145,cotton,Low
115.13270196867282,26.790947054485073,45.27696790740505,22.692630811129092,61.26840388696793,6.282157387126799,85.66480447888627,maize,Medium
65.01666639708125,50.408355036160174,52.365250269478906,23.01153209934604,81.39887738331252,5.419502610619633,91.75593085741936,maize,High
82.16151302384307,62.64782925419451,46.86407533960568,15.024910009679068,59.93695780092166,6.918897709352049,94.73320768230936,wheat,Low
79.22333668121345,42.438634179457836,48.73089078717606,24.58688508314503,83.39229962414582,5.637014490249378,162.07662634010703,rice,High
59.48783519940083,54.24524757069668,33.248397236608376,25.899675930345282,64.89896133869402,6.240255401740144,41.95107648278587,maize,Low
107.29277187342909,26.607538936130922,15.395710512589595,17.656077493480822,67.1141461731651,6.294397532821054,86.24707621865484,wheat,Medium
45.957743308876815,45.28426648355626,53.83865561425294,28.57516090720509,70.64715356883642,6.568768339562978,137.9712572494156,soybean,Medium
107.63770844682506,59.05950519370357,21.697696087447127,25.31835807137397,78.14368389682471,5.731108140197517,99.2680429829153,maize,High
114.06639523985073,53.36952341963445,63.51788670387562,26.526295901755642,77.19481386428728,6.817117703406973,147.7874484292576,sugarcane,High
116.15574915180338,54.576001361594834,48.26159893824687,29.33751662568774,41.22194452833985,7.064543052460576,61.98862323312353,cotton,Low
74.03291782363554,64.43091806270273,47.158972434557,20.831907600099996,65.94443899902575,7.12729041660233,109.23497117541655,maize,Medium
24.9775977361726,28.511073286763526,49.63326132715583,29.80935178819981,45.09275087460297,6.712323689105272,39.481133206011435,millet,Medium
49.0142588160738,44.110043431168094,49.57233726881997,24.40463068136789,50.367244688630265,6.890042857315524,59.62375729838647,soybean,Low
34.551261899361094,60.73454723315262,59.570123682537485,24.63664180563206,59.09905309941249,6.867521858680943,83.69743305586304,soybean,Low
63.46956395353028,31.248557772469027,54.41698989783109,33.53219495461764,47.118593939718224,7.208573837189657,36.03276906001806,millet,Low
104.88360601787588,52.26355786072004,58.79815180907069,24.211405738815465,45.16378999026091,6.700051586197987,82.68073221047882,cotton,Medium
55.18271719304765,67.78497733886022,40.80939118015255,27.17954475620435,67.85652299568308,6.145504626654615,72.96063747554405,soybean,Low
55.13891724297327,36.50760317079445,66.86066702723473,26.946405448454726,74.63167172008187,6.922319295386629,157.57323704139014,soybean,High
88.75889301756108,72.56680943409188,56.663530280163386,25.79532128353673,61.31581263070949,6.269589931809333,99.85439849052594,soybean,Medium
38.80921081207853,9.327330221215735,36.40875547580342,20.198688058311568,55.68362449361394,7.058363823858672,67.07358751782097,millet,Low
103.31307029259774,33.95533195804656,56.311247363055806,33.02281229821339,47.79263105156678,6.1960164471403,54.68286091578768,cotton,Low
33.213636027864375,50.78991555991428,29.27239802053607,31.099228226595926,64.50723488358442,6.754737063795434,71.75008321049809,groundnut,Low
74.37197422952664,35.877735057528156,6.16167429626973,28.735535393388826,59.22115855055544,6.987040641053268,77.5241198334332,millet,Medium
86.49560943248972,44.88508460078598,73.43671634647876,28.06036338874258,62.1336046485566,7.034599915528361,63.190160391837445,cotton,Low
103.3529761668718,57.42299201668503,22.845745653142874,26.098390986234758,77.44902799179958,5.830306742292678,210.78397143176932,rice,High
142.38121896734629,34.285432456505326,58.074599480812395,26.067545216565776,71.75128228935108,6.664538982062171,215.1178062455201,sugarcane,Medium
139.71408973850606,60.922447530445204,72.4647247133062,26.37874152032624,76.96564380114461,6.606943131400848,124.516389624455,sugarcane,Medium
27.249876178594214,56.654460242741365,55.809640303086674,25.417759603000714,70.22788165961337,6.161291009452954,55.403524525103855,groundnut,Medium
114.96448115380366,46.55846917114077,49.11417864983329,15.491813543699926,76.39596656997558,6.4448921953845835,87.70734939637185,wheat,Medium
63.61448398107798,33.83787675136879,48.46616748563213,27.26244157655921,51.58273658573086,6.9178415559622515,64.31325574972129,millet,Low
46.402383286008444,46.295919510222916,66.13951599408978,26.718175957989466,55.95128203864927,6.649106889710561,91.98659103233976,soybean,Low
54.1473880150025,59.89354881252512,68.6042619771821,21.56397921106911,42.162586874160155,6.149957031722539,72.01319039155156,groundnut,Low
111.87276693596385,59.94500157845752,46.64323078575387,26.04095001073643,87.77591110464968,6.343470002810278,115.31614606640122,sugarcane,Medium
37.845362100689115,38.24216372476464,38.34894950967171,28.011676685825496,34.08773468128549,7.641905515592401,67.16469188028906,millet,Low
104.94071528708724,35.91845893716647,27.938271999097875,22.85926705195418,85.21991651516372,6.487581324266027,267.4281661865199,rice,High
92.14638733380177,32.03063997673102,61.358747701587006,23.861216348200973,68.91281193781217,5.928978667675309,101.85650058661406,maize,Medium
73.63550354677203,40.07022854454498,31.731543978168773,29.913020728634457,72.02504807178596,6.650682054731034,261.3018481736663,rice,Medium
148.646394543921,77.69499500739333,37.8226111690298,18.84302775084542,47.93923499076131,6.736738462251072,115.3159352411018,wheat,Low
102.58336779822511,55.234828457612664,30.709001928315278,28.346460325013147,65.47934457672861,6.88671302275959,92.7570830582502,maize,Medium
109.6838156826129,50.2325748523763,12.15621282123492,21.08823930286598,71.37361541656594,6.410077369630863,90.37957356351083,wheat,High
137.92054006821945,45.77877379715808,60.58913677566806,28.5981361462846,78.03678870261136,6.798313619297614,160.46533591198923,sugarcane,Medium
55.83743654164405,26.200106823160276,46.72709436649288,26.498758277842654,42.40016444590939,6.523024306163116,53.700791750905104,millet,Low
93.73854427015851,54.1286470587616,44.180100870953524,16.23266360165662,57.515229609900594,6.434875632281394,85.55205310489005,wheat,Low
102.58410750704418,37.592961761436925,38.300378952647634,26.690212277574208,84.98645853454836,6.368634644245782,246.63697008217846,rice,Medium
31.708310229785248,10.563721613800482,36.15657440892301,27.980536495075107,46.45707896808941,6.677645621620208,87.19543786656627,millet,Low
67.17275903458503,9.194794919901021,40.31634061557319,24.424683076956917,46.06533191490165,6.882300901852416,66.70252266147328,millet,Low
98.71220821460157,49.884026944239835,55.54756767684781,23.798167605259398,59.402711684537095,6.641266122565277,76.5293823249402,maize,Low
104.17522951967004,43.88943964881039,29.843683361356327,17.972134315296554,67.4558485814899,6.662848455376974,135.33519246288557,wheat,Low
109.89176861670417,40.35261902327023,43.68814740049564,22.28191609286765,61.644521978731596,6.034375971765013,108.91220885790246,wheat,Medium
34.65284547055684,64.34429461186159,55.6520835297025,26.832263333712028,53.81621252666703,5.821840065287697,117.4268826603157,groundnut,Medium
94.40336898249944,28.721018344519138,50.597159789202315,21.31236242934037,78.82568393592223,5.6982842307323,251.77058718487308,rice,High
89.28854894207294,34.76641680784624,42.98039492194029,20.454054011795343,75.96778943077156,6.349670273897845,79.05214453745823,maize,Medium
62.27150640241077,71.81283226752605,59.53613987654148,26.061930655191027,80.14122966669692,6.733131227782455,152.89324578544623,soybean,Medium
112.32733014298034,35.220603597489415,51.411063558646426,32.91776955022526,39.617825823501306,6.828790683974465,94.4268045958785,cotton,Low
26.91626473464367,16.160877927896895,44.31127445972779,31.171991097205712,42.7095887768465,6.975530062107967,31.26696415641508,millet,Low
128.5620488435951,69.51150698434476,66.6253628013776,22.688666305524592,62.80805534536557,6.680064721490048,83.91540051562455,wheat,Medium
80.82723295512078,28.120066837821334,33.92120104666915,27.55297706140737,77.6455371210792,5.897846827058671,227.47067057908313,rice,Medium
137.3800608115444,41.42717644078034,48.45430526171538,27.04500077649088,82.58279863417955,5.935243774559761,166.29152866735888,sugarcane,High
94.6634592202914,49.30459349884739,52.05692010201398,20.237517039013188,63.559866387647126,7.1364377090929905,57.92892149728525,maize,Medium
103.40551718297333,46.11118189749236,47.09730582102226,17.25278446604088,51.61684878950741,7.086349097876384,100.10532163193331,wheat,Low
103.06945946185866,28.848243837039018,46.516554954556945,26.849863614638426,80.44657015777554,6.01003853735099,243.467752059011,rice,High
66.65127152010373,39.86261806840905,63.00911748761173,26.230465673180767,74.30204665486858,6.002497366735475,259.8506727778856,rice,High
89.82608319402242,27.098763422598932,37.436938998717125,29.627271908596306,48.5282888565936,7.297051241191772,118.94763580795892,cotton,Medium
92.55944447646363,39.54568363990843,45.865838841861134,24.792764290822017,67.67732871828765,6.337409398575444,122.36082172233627,maize,Medium
92.40027338779181,51.02139283401054,58.408785790829526,22.650426680154023,89.41486972004164,5.9806850814037595,213.7640728825333,rice,High
66.39808935039814,72.88172315060172,48.21733502119301,21.38773914948641,56.508216216610975,6.113651346297961,113.46862371264301,soybean,Low
90.4800622359865,35.9589855558458,50.5196657152694,28.22628611602792,83.79575548243895,6.824604478690741,272.0696515759519,rice,Medium
133.28963369698081,55.42354468894259,51.325982457861,25.39255267821063,75.18162122106241,6.365906734158187,169.48007132951628,sugarcane,Medium
54.198270421352106,69.85090225402928,55.065494131375765,28.398993546042725,55.304619156439244,5.51200436497745,82.10090121618255,groundnut,Low
30.220717689649213,58.79966569270397,72.76219692258238,25.87319600469562,58.510814248274805,6.714193035931831,58.78341438093432,groundnut,Low
95.42216731778872,62.562941533857675,35.97707101758368,20.12805754336595,65.15566604415106,6.630443983071059,86.53719388481939,wheat,Low
129.0733590659416,56.96113384463357,52.832652769845026,21.10619156143197,87.62841007376912,6.598946918260553,197.18513810852136,sugarcane,High
135.43814636639442,68.9517767042343,62.16406428796665,25.597500911191847,83.85683214040152,6.618427216732398,124.8291851130064,sugarcane,Medium
34.01947326275216,60.92849139313,69.2115931738807,24.712453129317037,60.639966841948656,6.0176982568709425,93.03757524547336,groundnut,Medium
47.43926873475638,50.77339217323052,30.022531982806846,29.59843939697026,72.9047678686135,6.37893558252978,139.02568984727526,soybean,Medium
114.38223263178199,43.36283135202993,53.506025938487916,33.20212586326786,58.0736737731957,6.800042505675182,82.69400138631357,cotton,Low
25.94489528130839,44.04713876009902,39.50253322615643,27.2809510515863,54.76348046723416,6.84312931296672,92.7583858289844,groundnut,Low
107.94857252496737,43.09764512367636,44.672345525880814,25.954070452481012,85.47574899760653,5.810772423647378,224.78321473656612,rice,Medium
100.73649973538804,34.25404158565379,40.234616021185765,22.81985310676603,61.90065639517668,6.142555367186796,77.18909076351608,maize,Low
72.8481189968437,46.013080111705264,68.23203621308772,23.520430563373207,53.649722100672406,6.859177443748461,87.07827055798812,cotton,Low
72.31440313260296,59.252152661538766,39.42459243241928,27.21119027100983,81.8548263616545,6.329743712688641,183.8519255707949,rice,High
46.56928394469633,59.98182596462345,53.16724066023813,22.00475754680547,67.52853241161544,6.886466310712902,89.4095505145386,groundnut,Medium
72.2235880293646,52.95788784570976,31.000161276276508,28.708034428097747,62.589059780103824,7.073065165859246,89.46669045922282,groundnut,Low
127.99558405409843,45.679671364334276,71.29942816261789,26.888207066772807,77.52845522418708,6.461210762889348,187.23371699886906,sugarcane,High
150.0,57.26144315715139,44.754141053018145,29.650009309891278,72.16598997710287,7.207884277730031,112.01002999969077,sugarcane,Medium
34.87719377492042,70.71692921478831,42.30218809035176,22.13185373268982,65.87849074808334,6.4086506522374265,62.63269889931571,groundnut,Low
41.46126014596469,56.88375763870717,45.01515438720644,31.22415096586012,82.74074982408368,6.541215699366001,83.03538190608214,groundnut,Low
54.8394082821206,29.98113831152167,24.99953419690731,26.492180671500474,32.11864161605253,7.261484685792868,52.657128579055374,millet,Low
114.87137359300313,46.96681224442737,64.51076776668725,28.714513918418884,48.273824880811,6.759164901018448,85.51577010767907,cotton,Low
123.99913849176211,54.338782603212145,49.172194144865486,29.68937034646123,81.90798571197122,6.684918287159108,196.5625973034194,sugarcane,High
40.60550981394708,42.793055568557904,61.899756539129626,26.06194579801302,45.56710130266683,6.5174560529862955,159.27257737784967,soybean,Medium
128.8516869223743,40.70462035977702,19.72980354439286,18.728646039450826,48.3432103744881,6.580719880733291,103.82872890948023,wheat,Low
99.23656724656712,59.44661324602579,43.32664469182801,26.26597277288431,83.18389424443357,6.07357085758918,195.293924182626,rice,High
102.6587864825837,7.056405355931389,54.860424630268554,34.469048895187896,51.95444300963926,6.675564347607601,70.60041051620334,cotton,Low
37.71250482535121,53.19995288446272,64.16734436458559,27.32684491499093,53.07760579892119,6.538784118753793,30.200452761096493,groundnut,Low
78.77369074024045,49.525191944698065,30.65857923815358,23.361338753538455,60.849303657426496,6.705656396304289,113.01866332506326,soybean,Medium
96.64357370116787,45.002738801023696,45.02372213706973,26.862255306469883,77.74784171897349,6.157563180552378,166.06041773978848,maize,High
117.92872279421293,73.69953948126937,69.48469291842564,29.517772411485645,78.56808833682437,6.482640152235698,151.7474512880446,sugarcane,High
69.49681952376868,42.3028151772878,30.958643687287687,28.84866240632397,73.09061218930057,6.57372796449571,117.8431546039218,rice,Low
96.16473006407124,30.167358034014512,35.732706583359814,31.08881308425908,70.85976360135142,7.7687210669586415,103.84400639528384,cotton,Low
81.39128420779579,23.66673748865489,37.4810059032139,29.49185444268443,48.28368177521662,6.098057182813507,48.26374568793837,millet,Medium
86.70447083240269,23.15729644523605,48.994602801331226,32.23407058523688,61.282764824082264,7.694152158104117,71.83465548346969,cotton,Medium
42.67406932952282,44.261699598042284,22.147897547338758,29.50813240982812,38.7937120854992,6.6920251365116155,68.41945565062933,millet,Low
43.767854316407025,51.775790007876935,31.20964644551729,26.693120261975622,45.90148160128299,6.36874142684663,36.08849343553109,millet,Low
83.43199550676064,28.712364606654447,36.76740291557784,23.46721201572378,73.24713710230066,6.291960499292139,128.91720802227587,maize,Medium
124.2976438149403,49.46890241679892,42.44935192583165,27.39298327938974,53.53403805432575,7.278371834108151,43.95224109720477,cotton,Low
48.83339548480205,40.287498049476184,5.804468274922016,24.9653396576564,27.85824122881163,7.165436644532846,51.33431652744291,millet,Low
72.15167227815472,56.92086197052572,56.76390741146267,17.960046542106593,57.65146530727291,6.155292855122912,112.52779452655429,groundnut,Low
98.30289986393599,51.903115718643456,27.40419863993928,26.807353910362664,43.92385584460003,6.589757455424959,104.693212898115,cotton,Low
58.31434445070595,28.07202181950334,13.387462269435716,32.29017262288785,50.50486419523415,7.0646848975648755,48.92130632315515,millet,Low
118.47164396471226,48.21383360263596,39.44427589338511,26.72849938538055,48.8751107437585,6.2849168765879995,98.35265839518122,cotton,Low
49.015763843546964,48.36078809575887,75.81396849710924,29.688005515692048,68.82579152130099,6.180725642441214,99.86752901894195,soybean,Medium
106.00012034383731,59.03154708534807,61.58590789245032,27.77196449207693,88.65222148349744,6.40290961244292,252.81928724789458,rice,High
143.95799978986886,47.06990563896903,53.097762604277804,25.86438431563179,81.07526177039641,6.513170159937016,190.15307648724013,sugarcane,High
109.09273528188692,57.209432779938034,60.82902231269125,29.194969942706326,70.96839642466082,7.060558156421927,116.33321446441083,sugarcane,Low
76.72695377749223,71.91339379722601,58.6263610344884,24.133322756997856,65.12310051601015,6.3760591101238004,47.64440753328431,soybean,Low
41.47789037358082,57.5946602078733,55.2156709524197,27.88681732908942,58.98269762964695,6.384834128746893,97.18169822801981,groundnut,Medium
32.942952298543716,37.03190122774538,45.67536570873844,28.735219309594875,43.36992389204464,6.5911922886411665,34.834072294981894,millet,Low
31.16962450796089,53.83440296750358,71.47299599498648,23.84437187966288,74.65695686061841,6.151990820369316,98.61937431480736,groundnut,Low
101.28139940191245,52.64700245284833,29.74857934689261,23.43539268368154,67.17130517275376,6.6881264807153125,93.58374497336084,maize,Medium
110.7259983172031,49.027194734774994,65.93500644090298,28.30292900805623,70.27803674708454,6.484329946161546,41.10132556483077,maize,Medium
91.67600458422442,32.708220385700976,56.50579567761207,21.212590978470725,58.92783851252034,6.065682910620524,89.59685269699864,maize,Medium
61.18274349763445,4.088772776162784,24.011900826842528,32.602402458285354,34.720442704361375,6.58198290492198,53.09725539046819,millet,Low
54.379342688131025,30.363403638635564,48.87763226451483,26.66378145389254,40.92346797704135,6.001885434881904,3.121126704564645,millet,Low
90.26303887672788,34.40858826313539,59.87586310403986,25.45711836250935,61.548756946745705,7.240563974705062,103.04840945019042,cotton,Medium
62.590566248654305,69.9345878891567,21.86033276574554,24.27423661860313,49.986477349297,6.390381604445706,161.65077836405425,soybean,Medium
84.8410267010663,43.81737927430109,58.36234238636021,17.093458239052136,44.17490329738161,6.7743263354844725,80.96723595081774,wheat,Low
95.47237343392993,58.28088411603935,58.05252511389439,20.86341154297784,67.78991365384118,6.598792336041884,81.26468634734267,maize,Medium
36.59163982358448,50.33010909829268,21.715955250619857,32.96721297443519,30.605146550268213,7.3873989850273905,76.53167930274496,millet,Low
50.24289000811174,69.99785316464416,43.97727062002796,31.33483965525392,69.18213393893375,7.041957172608735,137.75871649056495,soybean,Low
29.860935027942595,75.87058155397993,44.686741758456265,21.538130620377714,43.24449978628078,6.227599557666824,86.720496143379,groundnut,Medium
95.25945148910338,50.87024556177196,52.616657622741236,22.999006026183274,77.9335301768509,6.271832712775839,240.5563139863566,rice,High
46.672873308974836,59.54086461043013,71.16007601681375,22.593208203423426,63.24192020439316,5.368682859943788,77.00813804490912,groundnut,Medium
41.93536601190735,60.076959523892235,43.1474410655079,19.201797572293184,63.00065212128377,8.076932404322674,144.8678333171347,soybean,High
81.03940239075233,66.82523634407339,47.44136514912742,23.40028833672351,62.79209814902463,6.678066407047303,172.14309284204603,groundnut,Medium
95.5057858235158,53.22312297253158,31.62213375177103,21.555731991529356,69.40920361510153,6.193904983811919,62.50538981231907,maize,Medium
